X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
770056.4821,2952776.226,63,450065,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,EXET,BOYLSTON ST E-D,1,,-71.078679,42.349797,,,,65,1,MULTI-SPACE STALL,NO,DISTRICT 0,,918,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771031.8263,2952933.396,64,450066,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,BOYL,CLARENDON ST B-ST JAMES,1,,-71.075068,42.350215,,,,66,1,MULTI-SPACE STALL,NO,DISTRICT 0,,919,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
770207.8598,2952831.274,65,450067,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,EXET,BOYLSTON ST E-D,1,,-71.078118,42.349946,,,,67,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771065.3522,2952986.405,66,450068,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,BOYL,CLARENDON ST B-ST JAMES,1,,-71.074943,42.35036,,,,68,1,MULTI-SPACE STALL,NO,DISTRICT 0,,920,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
770345.8388,2953026.197,67,450069,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,BOYL,DARTMOUTH ST B-N,1,,-71.077604,42.350479,,,,69,1,MULTI-SPACE STALL,NO,DISTRICT 0,,519,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771131.4249,2953125.946,68,450070,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,CLAR,BOYLSTON ST C-B,1,,-71.074696,42.350742,,,,70,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
770691.6062,2953019.895,69,450071,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,DART,BOYLSTON ST D-C,1,,-71.076325,42.350457,,,,71,1,MULTI-SPACE STALL,NO,DISTRICT 0,,456,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771298.4445,2953187.274,70,450072,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,CLAR,BOYLSTON ST C-B,1,,-71.074077,42.350908,,,,72,1,MULTI-SPACE STALL,NO,DISTRICT 0,,22,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
770795.5236,2953051.023,71,450073,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,DART,BOYLSTON ST D-C,1,,-71.07594,42.350541,,,,73,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771427.9577,2953234.932,72,450074,Parkeon,08:00AM-08:00PM SUN-SAT $0.25 120,,"00:00AM-08:00AM SUN-SAT, 08:00PM-24:00AM SUN-SAT",,,,S,CLAR,BOYLSTON ST C-B,1,,-71.073597,42.351037,,,,74,1,MULTI-SPACE STALL,NO,DISTRICT 0,,23,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
770943.9515,2953209.195,73,450075,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,NEWB,CLARENDON ST N-B,1,,-71.075388,42.350973,,,,75,1,MULTI-SPACE STALL,NO,DISTRICT 0,,921,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771630.3379,2953090.174,74,450076,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,ST J,BERKELEY ST ST J-B,1,,-71.072851,42.350637,,,,76,1,MULTI-SPACE STALL,NO,DISTRICT 0,,922,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
770911.215,2953214.863,75,450077,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,NEWB,CLARENDON ST N-B,1,,-71.075509,42.350989,,,,77,1,MULTI-SPACE STALL,NO,DISTRICT 0,,923,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771800.037,2953371.634,76,450078,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,BERK,BOYLSTON ST B-A,1,,-71.072218,42.351407,,,,78,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771148.2001,2953177.049,77,450079,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,CLAR,BOYLSTON ST C-B,1,,-71.074633,42.350882,,,,79,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771937.1004,2953422.613,78,450080,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,BERK,BOYLSTON ST B-A,1,,-71.07171,42.351545,,,,80,1,MULTI-SPACE STALL,NO,DISTRICT 0,,25,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771357.0297,2953256.079,79,450081,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,CLAR,BOYLSTON ST C-B,1,,-71.073859,42.351096,,,,81,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771428.5411,2953280.489,80,450083,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,CLAR,BOYLSTON ST C-B,1,,-71.073594,42.351162,,,,83,1,MULTI-SPACE STALL,NO,DISTRICT 0,,924,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771451.0387,2953430.381,81,450085,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,BOYL,BERKELEY ST B-N,1,,-71.073508,42.351573,,,,85,1,MULTI-SPACE STALL,NO,DISTRICT 0,,926,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771698.3466,2953382.057,82,450087,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BERK,BOYLSTON ST B-A,1,,-71.072594,42.351437,,,,87,1,MULTI-SPACE STALL,NO,DISTRICT 0,,927,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
771891.5388,2953452.267,83,450089,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BERK,BOYLSTON ST B-A,1,,-71.071878,42.351627,,,,89,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
772393.5529,2953658.143,84,450091,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,ARLI,BOYLSTON ST A-C ST SO,1,,-71.070017,42.352185,,,,91,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
772509.6088,2953693.349,85,450093,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,ARLI,BOYLSTON ST A-C ST SO,1,,-71.069587,42.35228,,,,93,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
772744.4371,2953760.862,86,450095,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,ARLI,BOYLSTON ST A-C ST SO,1,,-71.068717,42.352462,,,,95,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
772913.6877,2953806.907,87,450097,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,ARLI,BOYLSTON ST A-C ST SO,1,,-71.06809,42.352586,,,,97,1,MULTI-SPACE STALL,NO,DISTRICT 0,,928,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
772661.3798,2953079.69,88,450098,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,STAT,STUART ST,1,,-71.069037,42.350594,,,,98,1,MULTI-SPACE STALL,NO,DISTRICT 0,,929,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
772688.9995,2953070.354,89,450099,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,STAT,CHURCH ST,1,,-71.068935,42.350568,,,,99,1,MULTI-SPACE STALL,NO,DISTRICT 0,,930,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
772674.3434,2953135.513,90,450100,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,STAT,COLUMBUS AV,1,,-71.068988,42.350747,,,,100,1,MULTI-SPACE STALL,NO,DISTRICT 0,,931,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
777056.3103,2953883.65,91,450101,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,DORC,CONGRESS ST D-A,1,,-71.052763,42.352738,,,,101,1,MULTI-SPACE STALL,NO,DISTRICT 0,,932,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
775266.1151,2958372.117,92,450501,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CAUS,BEVERLY ST C-V,1,,-71.0593,42.36508,,,,501,1,MULTI-SPACE STALL,NO,DISTRICT 0,,933,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
775200.0345,2958451.221,93,450502,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CAUS,BEVERLY ST C-V,1,,-71.059543,42.365298,,,,502,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
775094.7982,2958576.771,94,450503,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CAUS,BEVERLY ST C-V,1,,-71.05993,42.365644,,,,503,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774008.9677,2957193.286,95,450504,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,OCON,STANIFORD ST O-C,1,,-71.063974,42.361863,,,,504,1,MULTI-SPACE STALL,NO,DISTRICT 0,,63,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774018.2449,2957598.944,96,450505,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LOMA,STANIFORD ST L-O,1,,-71.063932,42.362976,,,,505,1,MULTI-SPACE STALL,NO,DISTRICT 0,,62,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
773997.4444,2958231.487,97,450506,Parkeon,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NASH,LOMASNEY WY N-S,1,,-71.063997,42.364712,,,,506,1,MULTI-SPACE STALL,NO,DISTRICT 0,,997,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
775272.931,2957942.125,98,450507,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,NEW,CANAL ST NC-V,1,,-71.059283,42.3639,,,,507,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
775189.4551,2958040.09,99,450508,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,NEW,CANAL ST NC-V,1,,-71.05959,42.36417,,,,508,1,MULTI-SPACE STALL,NO,DISTRICT 0,,35,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
775051.9068,2958194.627,100,450509,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,VALE,CANAL ST V-C,1,,-71.060096,42.364596,,,,509,1,MULTI-SPACE STALL,NO,DISTRICT 0,,934,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774961.0612,2958307.132,101,450510,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,VALE,CANAL ST V-C,1,,-71.06043,42.364906,,,,510,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774855.2606,2958437.417,102,450511,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,VALE,CANAL ST V-C,1,,-71.060819,42.365265,,,,511,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
775252.8822,2957899.383,103,450512,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,NEW,CANAL ST NC-V,1,,-71.059358,42.363783,,,,512,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
775147.3863,2958022.38,104,450513,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,NEW,CANAL ST NC-V,1,,-71.059746,42.364122,,,,513,1,MULTI-SPACE STALL,NO,DISTRICT 0,,935,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774883.8806,2958337.711,105,450514,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,VALE,CANAL ST V-C,1,,-71.060715,42.364991,,,,514,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774849.0693,2958380.17,106,450515,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,VALE,CANAL ST V-C,1,,-71.060843,42.365108,,,,515,1,MULTI-SPACE STALL,NO,DISTRICT 0,,37,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774748.3057,2957951.811,107,450516,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,VALE,PORTLAND ST V-C,1,,-71.061224,42.363934,,,,516,1,MULTI-SPACE STALL,NO,DISTRICT 0,,936,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774672.4197,2958045.808,108,450517,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,VALE,PORTLAND ST V-C,1,,-71.061503,42.364193,,,,517,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774539.7734,2958193.814,109,450518,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,VALE,PORTLAND ST V-C,1,,-71.061991,42.364601,,,,518,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774720.0529,2957927.613,110,450519,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,VALE,PORTLAND ST V-C,1,,-71.061329,42.363868,,,,519,1,MULTI-SPACE STALL,NO,DISTRICT 0,,31,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774604.4612,2958069.875,111,450520,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,VALE,PORTLAND ST V-C,1,,-71.061754,42.36426,,,,520,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774533.523,2958147.863,112,450521,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,VALE,PORTLAND ST V-C,1,,-71.062015,42.364475,,,,521,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
776680.7074,2955927.952,113,450599,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SURF,BROAD ST S-F,1,,-71.054113,42.358353,,,,599,1,MULTI-SPACE STALL,NO,DISTRICT 0,1005,939,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
776961.7672,2955676.873,114,450600,Parkeon,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,FRAN,BROAD ST F-C,1,,-71.053078,42.35766,,,,600,1,MULTI-SPACE STALL,NO,DISTRICT 0,,937,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
776843.2523,2955753.147,115,450601,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,CUST,BROAD ST C-M,1,,-71.053515,42.357871,,,,601,1,MULTI-SPACE STALL,NO,DISTRICT 0,,938,0MS,MS,2,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
776672.8318,2955831.701,116,450602,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,MILK,BROAD ST M-C,1,,-71.054144,42.358089,,,,602,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
776583.5084,2956166.874,117,450603,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,CENT,BROAD ST C-S,1,,-71.054468,42.35901,,,,603,1,MULTI-SPACE STALL,NO,DISTRICT 0,,940,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
776604.1085,2956000.438,118,450604,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,STAT,BROAD ST S-W,1,,-71.054395,42.358553,,,,604,1,MULTI-SPACE STALL,NO,DISTRICT 0,,941,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
776778.0182,2955719.643,119,450605,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,MILK,BROAD ST M-C,1,,-71.053757,42.35778,,,,605,1,MULTI-SPACE STALL,NO,DISTRICT 0,,942,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
777120.8879,2955588.787,120,450606,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,FRAN,BROAD ST F-W,1,,-71.052491,42.357416,,,,606,1,MULTI-SPACE STALL,NO,DISTRICT 0,,943,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774380.6382,2954969.621,121,450700,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,WINT,TREMONT ST W-TP,1,,-71.062641,42.355756,,,,700,1,MULTI-SPACE STALL,NO,DISTRICT 0,,980,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774243.9856,2954788.528,122,450701,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,TEMP,TREMONT ST TP-W,1,,-71.06315,42.355261,,,,701,1,MULTI-SPACE STALL,NO,DISTRICT 0,,981,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774170.3833,2954593.182,123,450702,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,WEST,TREMONT ST W-A,1,,-71.063426,42.354726,,,,702,1,MULTI-SPACE STALL,NO,DISTRICT 0,,982,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
774061.5614,2954307.642,124,450703,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,WEST,TREMONT ST W-A,1,,-71.063834,42.353944,,,,703,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
